EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEMPELHOF (STAID: 2759).
Blended and updated with sources: 111449 127489 128125 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
127489,19291104,   40,    0
127489,19291105,   14,    0
127489,19291106,  -13,    0
127489,19291107,   -7,    0
127489,19291108,   48,    0
127489,19291109,   27,    0
127489,19291110,   -9,    0
127489,19291111,   26,    0
127489,19291112,   26,    0
127489,19291113,   20,    0
127489,19291114,   11,    0
127489,19291115,   25,    0
127489,19291116,   18,    0
127489,19291117,   15,    0
127489,19291118,   34,    0
127489,19291119,   21,    0
127489,19291120,    4,    0
127489,19291121,   12,    0
127489,19291122,   27,    0
127489,19291123,   22,    0
127489,19291124,   12,    0
127489,19291125,   42,    0
127489,19291126,   33,    0
127489,19291127,   48,    0
127489,19291128,   -5,    0
127489,19291129,   44,    0
127489,19291130,   65,    0
127489,19291201,   55,    0
127489,19291202,   51,    0
127489,19291203,   37,    0
127489,19291204,   42,    0
127489,19291205,   62,    0
127489,19291206,   38,    0
127489,19291207,   35,    0
127489,19291208,   40,    0
127489,19291209,   46,    0
127489,19291210,   35,    0
127489,19291211,    9,    0
127489,19291212,   48,    0
127489,19291213,   14,    0
127489,19291214,   42,    0
127489,19291215,   57,    0
127489,19291216,   22,    0
127489,19291217,   -5,    0
127489,19291218,  -30,    0
127489,19291219,  -35,    0
127489,19291220,  -58,    0
127489,19291221,  -59,    0
127489,19291222,  -50,    0
127489,19291223,  -54,    0
127489,19291224,  -82,    0
127489,19291225,  -67,    0
127489,19291226,   20,    0
127489,19291227,   -3,    0
127489,19291228,   -2,    0
127489,19291229,    0,    0
127489,19291230,   35,    0
127489,19291231,   34,    0
127489,19300101,   27,    0
127489,19300102,    7,    0
127489,19300103,   48,    0
127489,19300104,   57,    0
127489,19300105,    1,    0
127489,19300106,  -10,    0
127489,19300107,    6,    0
127489,19300108,  -25,    0
127489,19300109,   -7,    0
127489,19300110,  -25,    0
127489,19300111,  -20,    0
127489,19300112,   -2,    0
127489,19300113,   -3,    0
127489,19300114,   10,    0
127489,19300115,   24,    0
127489,19300116,    3,    0
127489,19300117,  -37,    0
127489,19300118,  -26,    0
127489,19300119,   10,    0
127489,19300120,   18,    0
127489,19300121,   -2,    0
127489,19300122,    0,    0
127489,19300123,  -16,    0
127489,19300124,  -28,    0
127489,19300125,  -41,    0
127489,19300126,  -50,    0
127489,19300127,  -43,    0
127489,19300128,    1,    0
127489,19300129,    0,    0
127489,19300130,   -5,    0
127489,19300131,  -12,    0
127489,19300201,  -37,    0
127489,19300202,  -32,    0
127489,19300203,  -22,    0
127489,19300204,   -9,    0
127489,19300205,    2,    0
127489,19300206,   -6,    0
127489,19300207,  -14,    0
127489,19300208,  -54,    0
127489,19300209,  -71,    0
127489,19300210,  -84,    0
127489,19300211,   -5,    0
127489,19300212,  -19,    0
127489,19300213,  -14,    0
127489,19300214,  -32,    0
127489,19300215,  -32,    0
127489,19300216,  -13,    0
127489,19300217,  -50,    0
127489,19300218,  -12,    0
127489,19300219,  -42,    0
127489,19300220,  -35,    0
127489,19300221,   -2,    0
127489,19300222,  -20,    0
127489,19300223,  -10,    0
127489,19300224,  -33,    0
127489,19300225,  -41,    0
127489,19300226,  -30,    0
127489,19300227,  -38,    0
127489,19300228,    2,    0
127489,19300301,  -31,    0
127489,19300302,  -39,    0
127489,19300303,  -27,    0
127489,19300304,  -33,    0
127489,19300305,   42,    0
127489,19300306,   17,    0
127489,19300307,  -16,    0
127489,19300308,    3,    0
127489,19300309,   44,    0
127489,19300310,    7,    0
127489,19300311,   -2,    0
127489,19300312,  -25,    0
127489,19300313,  -57,    0
127489,19300314,  -46,    0
127489,19300315,    4,    0
127489,19300316,  -17,    0
127489,19300317,    0,    0
127489,19300318,   28,    0
127489,19300319,    9,    0
127489,19300320,   14,    0
127489,19300321,  -13,    0
127489,19300322,    0,    0
127489,19300323,  -14,    0
127489,19300324,   20,    0
127489,19300325,    7,    0
127489,19300326,   14,    0
127489,19300327,   18,    0
127489,19300328,   12,    0
127489,19300329,   27,    0
127489,19300330,   57,    0
127489,19300331,   20,    0
127489,19300401,   24,    0
127489,19300402,   -2,    0
127489,19300403,    9,    0
127489,19300404,    2,    0
127489,19300405,   56,    0
127489,19300406,   28,    0
127489,19300407,   34,    0
127489,19300408,   50,    0
127489,19300409,   51,    0
127489,19300410,   65,    0
127489,19300411,   27,    0
127489,19300412,   54,    0
127489,19300413,   56,    0
127489,19300414,   65,    0
127489,19300415,   69,    0
127489,19300416,   77,    0
127489,19300417,   58,    0
127489,19300418,   54,    0
127489,19300419,   40,    0
127489,19300420,   46,    0
127489,19300421,   45,    0
127489,19300422,   57,    0
127489,19300423,   43,    0
127489,19300424,   77,    0
127489,19300425,  123,    0
127489,19300426,   86,    0
127489,19300427,  110,    0
127489,19300428,   94,    0
127489,19300429,   90,    0
127489,19300430,   26,    0
127489,19300501,   27,    0
127489,19300502,   38,    0
127489,19300503,   62,    0
127489,19300504,   62,    0
127489,19300505,   55,    0
127489,19300506,   61,    0
127489,19300507,   92,    0
127489,19300508,   62,    0
127489,19300509,   48,    0
127489,19300510,   14,    0
127489,19300511,   62,    0
127489,19300512,   70,    0
127489,19300513,   67,    0
127489,19300514,   76,    0
127489,19300515,   87,    0
127489,19300516,   50,    0
127489,19300517,   55,    0
127489,19300518,   85,    0
127489,19300519,   72,    0
127489,19300520,   63,    0
127489,19300521,   88,    0
127489,19300522,   63,    0
127489,19300523,   95,    0
127489,19300524,  118,    0
127489,19300525,  127,    0
127489,19300526,   86,    0
127489,19300527,  112,    0
127489,19300528,   88,    0
127489,19300529,  115,    0
127489,19300530,  124,    0
127489,19300531,   95,    0
127489,19300601,  124,    0
127489,19300602,  132,    0
127489,19300603,  120,    0
127489,19300604,   74,    0
127489,19300605,   72,    0
127489,19300606,   68,    0
127489,19300607,  106,    0
127489,19300608,  110,    0
127489,19300609,   70,    0
127489,19300610,   84,    0
127489,19300611,  113,    0
127489,19300612,  145,    0
127489,19300613,  180,    0
127489,19300614,  194,    0
127489,19300615,  144,    0
127489,19300616,  134,    0
127489,19300617,  127,    0
127489,19300618,  142,    0
127489,19300619,  136,    0
127489,19300620,  128,    0
127489,19300621,  151,    0
127489,19300622,  149,    0
127489,19300623,  151,    0
127489,19300624,  169,    0
127489,19300625,  149,    0
127489,19300626,  119,    0
127489,19300627,  143,    0
127489,19300628,  150,    0
127489,19300629,  142,    0
127489,19300630,  107,    0
127489,19300701,  132,    0
127489,19300702,  139,    0
127489,19300703,  141,    0
127489,19300704,  171,    0
127489,19300705,  173,    0
127489,19300706,  137,    0
127489,19300707,  146,    0
127489,19300708,  128,    0
127489,19300709,  114,    0
127489,19300710,  107,    0
127489,19300711,   98,    0
127489,19300712,  105,    0
127489,19300713,  115,    0
127489,19300714,  128,    0
127489,19300715,  119,    0
127489,19300716,  119,    0
127489,19300717,  129,    0
127489,19300718,  149,    0
127489,19300719,  131,    0
127489,19300720,  134,    0
127489,19300721,   98,    0
127489,19300722,  134,    0
127489,19300723,   87,    0
127489,19300724,  132,    0
127489,19300725,  119,    0
127489,19300726,  142,    0
127489,19300727,  112,    0
127489,19300728,  127,    0
127489,19300729,  121,    0
127489,19300730,  123,    0
127489,19300731,  117,    0
127489,19300801,  109,    0
127489,19300802,   89,    0
127489,19300803,  130,    0
127489,19300804,  122,    0
127489,19300805,  131,    0
127489,19300806,  117,    0
127489,19300807,  100,    0
127489,19300808,   84,    0
127489,19300809,  104,    0
127489,19300810,  109,    0
127489,19300811,  132,    0
127489,19300812,  155,    0
127489,19300813,  112,    0
127489,19300814,  107,    0
127489,19300815,  104,    0
127489,19300816,  101,    0
127489,19300817,  124,    0
127489,19300818,  123,    0
127489,19300819,  113,    0
127489,19300820,  122,    0
127489,19300821,   80,    0
127489,19300822,  161,    0
127489,19300823,  106,    0
127489,19300824,  127,    0
127489,19300825,  105,    0
127489,19300826,   87,    0
127489,19300827,  104,    0
127489,19300828,  129,    0
127489,19300829,  129,    0
127489,19300830,  127,    0
127489,19300831,  116,    0
127489,19300901,  134,    0
127489,19300902,   88,    0
127489,19300903,  103,    0
127489,19300904,   71,    0
127489,19300905,   44,    0
127489,19300906,   99,    0
127489,19300907,  118,    0
127489,19300908,  107,    0
127489,19300909,  124,    0
127489,19300910,   97,    0
127489,19300911,   89,    0
127489,19300912,  100,    0
127489,19300913,  133,    0
127489,19300914,  101,    0
127489,19300915,  104,    0
127489,19300916,  103,    0
127489,19300917,  108,    0
127489,19300918,   74,    0
127489,19300919,   86,    0
127489,19300920,  129,    0
127489,19300921,   99,    0
127489,19300922,  116,    0
127489,19300923,  102,    0
127489,19300924,   68,    0
127489,19300925,   79,    0
127489,19300926,   80,    0
127489,19300927,   92,    0
127489,19300928,   91,    0
127489,19300929,   47,    0
127489,19300930,  113,    0
127489,19301001,   58,    0
127489,19301002,    4,    0
127489,19301003,   -4,    0
127489,19301004,    1,    0
127489,19301005,  105,    0
127489,19301006,   81,    0
127489,19301007,   71,    0
127489,19301008,   64,    0
127489,19301009,   78,    0
127489,19301010,   56,    0
127489,19301011,   24,    0
127489,19301012,   80,    0
127489,19301013,   61,    0
127489,19301014,   40,    0
127489,19301015,   37,    0
127489,19301016,   66,    0
127489,19301017,   50,    0
127489,19301018,   79,    0
127489,19301019,   95,    0
127489,19301020,   72,    0
127489,19301021,   55,    0
127489,19301022,   76,    0
127489,19301023,   83,    0
127489,19301024,   40,    0
127489,19301025,   38,    0
127489,19301026,   24,    0
127489,19301027,   45,    0
127489,19301028,   49,    0
127489,19301029,   39,    0
127489,19301030,   88,    0
127489,19301031,   60,    0
127489,19301101,   -5,    0
127489,19301102,   59,    0
127489,19301103,   85,    0
127489,19301104,   58,    0
127489,19301105,   18,    0
127489,19301106,  -10,    0
127489,19301107,  -29,    0
127489,19301108,   22,    0
127489,19301109,   52,    0
127489,19301110,   75,    0
127489,19301111,   29,    0
127489,19301112,   34,    0
127489,19301113,   45,    0
127489,19301114,   45,    0
127489,19301115,   30,    0
127489,19301116,    4,    0
127489,19301117,   -6,    0
127489,19301118,  -11,    0
127489,19301119,  -20,    0
127489,19301120,   -7,    0
127489,19301121,   -5,    0
127489,19301122,   88,    0
127489,19301123,   47,    0
127489,19301124,   28,    0
127489,19301125,   12,    0
127489,19301126,   45,    0
127489,19301127,   57,    0
127489,19301128,   34,    0
127489,19301129,   38,    0
127489,19301130,   39,    0
127489,19301201,   17,    0
127489,19301202,   27,    0
127489,19301203,  -12,    0
127489,19301204,  -35,    0
127489,19301205,  -39,    0
127489,19301206,  -36,    0
127489,19301207,   -1,    0
127489,19301208,    5,    0
127489,19301209,    9,    0
127489,19301210,   -5,    0
127489,19301211,    9,    0
127489,19301212,    8,    0
127489,19301213,    0,    0
127489,19301214,    0,    0
127489,19301215,   18,    0
127489,19301216,  -35,    0
127489,19301217,  -47,    0
127489,19301218,  -30,    0
127489,19301219,  -30,    0
127489,19301220,   -2,    0
127489,19301221,  -40,    0
127489,19301222,  -12,    0
127489,19301223,  -26,    0
127489,19301224,  -50,    0
127489,19301225,  -49,    0
127489,19301226,  -30,    0
127489,19301227,  -36,    0
127489,19301228,  -30,    0
127489,19301229,  -10,    0
127489,19301230,   -3,    0
127489,19301231,   -5,    0
127489,19310101,   -2,    0
127489,19310102,    3,    0
127489,19310103,    2,    0
127489,19310104,    3,    0
127489,19310105,  -10,    0
127489,19310106,  -20,    0
127489,19310107,  -30,    0
127489,19310108,  -52,    0
127489,19310109,  -68,    0
127489,19310110,  -72,    0
127489,19310111,  -84,    0
127489,19310112,  -12,    0
127489,19310113,  -17,    0
127489,19310114,  -19,    0
127489,19310115,  -81,    0
127489,19310116,  -13,    0
127489,19310117,    8,    0
127489,19310118,  -18,    0
127489,19310119,  -14,    0
127489,19310120,  -34,    0
127489,19310121,  -40,    0
127489,19310122,  -75,    0
127489,19310123,  -44,    0
127489,19310124,   18,    0
127489,19310125,   14,    0
127489,19310126,   12,    0
127489,19310127,    0,    0
127489,19310128,   -5,    0
127489,19310129,  -11,    0
127489,19310130,  -13,    0
127489,19310131,  -25,    0
127489,19310201,  -30,    0
127489,19310202,  -56,    0
127489,19310203,  -45,    0
127489,19310204,  -58,    0
127489,19310205,  -67,    0
127489,19310206,  -94,    0
127489,19310207,  -75,    0
127489,19310208,  -75,    0
127489,19310209,  -85,    0
127489,19310210,  -70,    0
127489,19310211,   14,    0
127489,19310212,   -2,    0
127489,19310213,   -2,    0
127489,19310214,  -32,    0
127489,19310215,  -65,    0
127489,19310216,  -52,    0
127489,19310217,  -26,    0
127489,19310218,  -23,    0
127489,19310219,  -10,    0
127489,19310220,  -12,    0
127489,19310221,   -5,    0
127489,19310222,    0,    0
127489,19310223,  -10,    0
127489,19310224,  -45,    0
127489,19310225,  -24,    0
127489,19310226,   20,    0
127489,19310227,    0,    0
127489,19310228,  -15,    0
127489,19310301,  -25,    0
127489,19310302,  -52,    0
127489,19310303,  -28,    0
127489,19310304,  -51,    0
127489,19310305,  -77,    0
127489,19310306,  -58,    0
127489,19310307,  -86,    0
127489,19310308,  -94,    0
127489,19310309,  -72,    0
127489,19310310,  -60,    0
127489,19310311,  -88,    0
127489,19310312,  -47,    0
127489,19310313,  -16,    0
127489,19310314,  -56,    0
127489,19310315,  -10,    0
127489,19310316,  -40,    0
127489,19310317,  -46,    0
127489,19310318,  -44,    0
127489,19310319,  -29,    0
127489,19310320,  -18,    0
127489,19310321,   13,    0
127489,19310322,   12,    0
127489,19310323,   42,    0
127489,19310324,    9,    0
127489,19310325,    4,    0
127489,19310326,  -46,    0
127489,19310327,  -25,    0
127489,19310328,  -12,    0
127489,19310329,  -20,    0
127489,19310330,  -25,    0
127489,19310331,  -60,    0
127489,19310401,  -62,    0
127489,19310402,  -18,    0
127489,19310403,  -25,    0
127489,19310404,  -12,    0
127489,19310405,   27,    0
127489,19310406,   11,    0
127489,19310407,    4,    0
127489,19310408,  -22,    0
127489,19310409,  -32,    0
127489,19310410,   22,    0
127489,19310411,    2,    0
127489,19310412,   29,    0
127489,19310413,   37,    0
127489,19310414,   17,    0
127489,19310415,    3,    0
127489,19310416,  -25,    0
127489,19310417,    5,    0
127489,19310418,   46,    0
127489,19310419,   37,    0
127489,19310420,   19,    0
127489,19310421,   20,    0
127489,19310422,   20,    0
127489,19310423,   23,    0
127489,19310424,   22,    0
127489,19310425,   64,    0
127489,19310426,   80,    0
127489,19310427,   55,    0
127489,19310428,   64,    0
127489,19310429,   52,    0
127489,19310430,   51,    0
127489,19310501,   50,    0
127489,19310502,   33,    0
127489,19310503,   80,    0
127489,19310504,   95,    0
127489,19310505,   90,    0
127489,19310506,  101,    0
127489,19310507,  136,    0
127489,19310508,   97,    0
127489,19310509,   95,    0
127489,19310510,   72,    0
127489,19310511,   85,    0
127489,19310512,   90,    0
127489,19310513,   99,    0
127489,19310514,   90,    0
127489,19310515,  100,    0
127489,19310516,  129,    0
127489,19310517,  138,    0
127489,19310518,  131,    0
127489,19310519,  110,    0
127489,19310520,  108,    0
127489,19310521,   81,    0
127489,19310522,   72,    0
127489,19310523,   87,    0
127489,19310524,  117,    0
127489,19310525,  141,    0
127489,19310526,  153,    0
127489,19310527,  153,    0
127489,19310528,  156,    0
127489,19310529,  157,    0
127489,19310530,  177,    0
127489,19310531,  158,    0
127489,19310601,  127,    0
127489,19310602,  120,    0
127489,19310603,  111,    0
127489,19310604,   62,    0
127489,19310605,   93,    0
127489,19310606,   55,    0
127489,19310607,  113,    0
127489,19310608,  116,    0
127489,19310609,  111,    0
127489,19310610,  118,    0
127489,19310611,  135,    0
127489,19310612,  140,    0
127489,19310613,  143,    0
127489,19310614,   84,    0
127489,19310615,  137,    0
127489,19310616,   96,    0
127489,19310617,  116,    0
127489,19310618,  117,    0
127489,19310619,   90,    0
127489,19310620,  135,    0
127489,19310621,  107,    0
127489,19310622,  101,    0
127489,19310623,  126,    0
127489,19310624,  122,    0
127489,19310625,  125,    0
127489,19310626,   88,    0
127489,19310627,   90,    0
127489,19310628,  114,    0
127489,19310629,  149,    0
127489,19310630,   82,    0
127489,19310701,   76,    0
127489,19310702,  139,    0
127489,19310703,  164,    0
127489,19310704,  158,    0
127489,19310705,  194,    0
127489,19310706,  192,    0
127489,19310707,  182,    0
127489,19310708,  126,    0
127489,19310709,  130,    0
127489,19310710,  144,    0
127489,19310711,  140,    0
127489,19310712,  148,    0
127489,19310713,  150,    0
127489,19310714,  145,    0
127489,19310715,  123,    0
127489,19310716,  125,    0
127489,19310717,  127,    0
127489,19310718,  128,    0
127489,19310719,  132,    0
127489,19310720,  117,    0
127489,19310721,  114,    0
127489,19310722,  101,    0
127489,19310723,  135,    0
127489,19310724,  134,    0
127489,19310725,  153,    0
127489,19310726,  162,    0
127489,19310727,  130,    0
127489,19310728,  152,    0
127489,19310729,  110,    0
127489,19310730,  107,    0
127489,19310731,  128,    0
127489,19310801,  145,    0
127489,19310802,  150,    0
127489,19310803,  179,    0
127489,19310804,  190,    0
127489,19310805,  190,    0
127489,19310806,  197,    0
127489,19310807,  170,    0
127489,19310808,  134,    0
127489,19310809,  157,    0
127489,19310810,  101,    0
127489,19310811,   96,    0
127489,19310812,   94,    0
127489,19310813,   94,    0
127489,19310814,   83,    0
127489,19310815,   82,    0
127489,19310816,  118,    0
127489,19310817,  127,    0
127489,19310818,  131,    0
127489,19310819,  115,    0
127489,19310820,  145,    0
127489,19310821,  126,    0
127489,19310822,  129,    0
127489,19310823,  107,    0
127489,19310824,   82,    0
127489,19310825,  126,    0
127489,19310826,  111,    0
127489,19310827,   76,    0
127489,19310828,  105,    0
127489,19310829,  148,    0
127489,19310830,  130,    0
127489,19310831,  113,    0
127489,19310901,  124,    0
127489,19310902,  114,    0
127489,19310903,  145,    0
127489,19310904,  122,    0
127489,19310905,  109,    0
127489,19310906,  101,    0
127489,19310907,   88,    0
127489,19310908,   79,    0
127489,19310909,   50,    0
127489,19310910,   65,    0
127489,19310911,   31,    0
127489,19310912,   62,    0
127489,19310913,   72,    0
127489,19310914,   61,    0
127489,19310915,   48,    0
127489,19310916,  118,    0
127489,19310917,  117,    0
127489,19310918,  130,    0
127489,19310919,  127,    0
127489,19310920,   71,    0
127489,19310921,   69,    0
127489,19310922,   57,    0
127489,19310923,   43,    0
127489,19310924,   27,    0
127489,19310925,   60,    0
127489,19310926,   49,    0
127489,19310927,   23,    0
127489,19310928,   87,    0
127489,19310929,   67,    0
127489,19310930,   65,    0
127489,19311001,   32,    0
127489,19311002,   44,    0
127489,19311003,   98,    0
127489,19311004,   75,    0
127489,19311005,   91,    0
127489,19311006,  120,    0
127489,19311007,   99,    0
127489,19311008,   88,    0
127489,19311009,  102,    0
127489,19311010,   77,    0
127489,19311011,   64,    0
127489,19311012,   40,    0
127489,19311013,   56,    0
127489,19311014,   65,    0
127489,19311015,   11,    0
127489,19311016,   61,    0
127489,19311017,    5,    0
127489,19311018,   40,    0
127489,19311019,  -19,    0
127489,19311020,   28,    0
127489,19311021,    7,    0
127489,19311022,   -2,    0
127489,19311023,  -12,    0
127489,19311024,   26,    0
127489,19311025,   13,    0
127489,19311026,  -24,    0
127489,19311027,  -29,    0
127489,19311028,   -5,    0
127489,19311029,  -17,    0
127489,19311030,    4,    0
127489,19311031,    0,    0
127489,19311101,  -44,    0
127489,19311102,   27,    0
127489,19311103,   32,    0
127489,19311104,   69,    0
127489,19311105,   56,    0
127489,19311106,   10,    0
127489,19311107,   37,    0
127489,19311108,   49,    0
127489,19311109,   56,    0
127489,19311110,   57,    0
127489,19311111,   53,    0
127489,19311112,   52,    0
127489,19311113,   37,    0
127489,19311114,    5,    0
127489,19311115,   56,    0
127489,19311116,   27,    0
127489,19311117,   25,    0
127489,19311118,   18,    0
127489,19311119,   -5,    0
127489,19311120,   17,    0
127489,19311121,  -12,    0
127489,19311122,    1,    0
127489,19311123,   -2,    0
127489,19311124,   -3,    0
127489,19311125,  -10,    0
127489,19311126,    0,    0
127489,19311127,    9,    0
127489,19311128,  -24,    0
127489,19311129,  -53,    0
127489,19311130,  -86,    0
127489,19311201, -108,    0
127489,19311202,  -58,    0
127489,19311203,  -34,    0
127489,19311204,  -27,    0
127489,19311205,   47,    0
127489,19311206,   32,    0
127489,19311207,   22,    0
127489,19311208,   26,    0
127489,19311209,   37,    0
127489,19311210,  -21,    0
127489,19311211,  -34,    0
127489,19311212,  -36,    0
127489,19311213,   10,    0
127489,19311214,   37,    0
127489,19311215,   16,    0
127489,19311216,  -27,    0
127489,19311217,  -50,    0
127489,19311218,  -63,    0
127489,19311219,  -56,    0
127489,19311220,  -29,    0
127489,19311221,  -22,    0
127489,19311222,  -21,    0
127489,19311223,  -58,    0
127489,19311224,  -50,    0
127489,19311225,    3,    0
127489,19311226,   43,    0
127489,19311227,   44,    0
127489,19311228,   24,    0
127489,19311229,    2,    0
127489,19311230,  -50,    0
127489,19311231,  -76,    0
127489,19320101,  -87,    0
127489,19320102,  -87,    0
127489,19320103,   -8,    0
127489,19320104,  -13,    0
127489,19320105,   -1,    0
127489,19320106,   33,    0
127489,19320107,   38,    0
127489,19320108,   11,    0
127489,19320109,  -12,    0
127489,19320110,  -23,    0
127489,19320111,  -24,    0
127489,19320112,  -19,    0
127489,19320113,  -11,    0
127489,19320114,   20,    0
127489,19320115,  -12,    0
127489,19320116,   11,    0
127489,19320117,    7,    0
127489,19320118,   28,    0
127489,19320119,   25,    0
127489,19320120,  -23,    0
127489,19320121,  -33,    0
127489,19320122,  -43,    0
127489,19320123,  -27,    0
127489,19320124,    1,    0
127489,19320125,  -23,    0
127489,19320126,  -13,    0
127489,19320127,  -11,    0
127489,19320128,  -36,    0
127489,19320129,  -46,    0
127489,19320130,  -13,    0
127489,19320131,  -13,    0
127489,19320201,  -22,    0
127489,19320202,  -18,    0
127489,19320203,    0,    0
127489,19320204,   40,    0
127489,19320205,  -29,    0
127489,19320206,  -73,    0
127489,19320207,  -82,    0
127489,19320208,  -44,    0
127489,19320209,  -88,    0
127489,19320210, -136,    0
127489,19320211, -152,    0
127489,19320212,  -87,    0
127489,19320213,  -96,    0
127489,19320214,  -28,    0
127489,19320215,  -12,    0
127489,19320216,  -25,    0
127489,19320217,  -58,    0
127489,19320218,  -68,    0
127489,19320219,  -66,    0
127489,19320220,  -29,    0
127489,19320221,  -71,    0
127489,19320222,    9,    0
127489,19320223,   11,    0
127489,19320224,    4,    0
127489,19320225,  -50,    0
127489,19320226,  -62,    0
127489,19320227,  -75,    0
127489,19320228,  -90,    0
127489,19320229,  -84,    0
127489,19320301,  -80,    0
127489,19320302,  -65,    0
127489,19320303,  -30,    0
127489,19320304,  -56,    0
127489,19320305,  -67,    0
127489,19320306,  -55,    0
127489,19320307,  -14,    0
127489,19320308,  -10,    0
127489,19320309,  -47,    0
127489,19320310,  -60,    0
127489,19320311,  -85,    0
127489,19320312, -121,    0
127489,19320313,  -49,    0
127489,19320314,    2,    0
127489,19320315,  -24,    0
127489,19320316,  -26,    0
127489,19320317,  -24,    0
127489,19320318,  -25,    0
127489,19320319,  -28,    0
127489,19320320,  -20,    0
127489,19320321,  -14,    0
127489,19320322,  -28,    0
127489,19320323,  -61,    0
127489,19320324,  -32,    0
127489,19320325,  -58,    0
127489,19320326,  -59,    0
127489,19320327,  -29,    0
127489,19320328,  -17,    0
127489,19320329,   32,    0
127489,19320330,    4,    0
127489,19320331,   50,    0
127489,19320401,   27,    0
127489,19320402,   32,    0
127489,19320403,   54,    0
127489,19320404,   62,    0
127489,19320405,   54,    0
127489,19320406,   16,    0
127489,19320407,   46,    0
127489,19320408,   27,    0
127489,19320409,    5,    0
127489,19320410,   28,    0
127489,19320411,   65,    0
127489,19320412,   40,    0
127489,19320413,   17,    0
127489,19320414,   -4,    0
127489,19320415,   42,    0
127489,19320416,   51,    0
127489,19320417,   32,    0
127489,19320418,    8,    0
127489,19320419,  -13,    0
127489,19320420,   31,    0
127489,19320421,   42,    0
127489,19320422,   31,    0
127489,19320423,   61,    0
127489,19320424,   42,    0
127489,19320425,   18,    0
127489,19320426,   42,    0
127489,19320427,   39,    0
127489,19320428,   -1,    0
127489,19320429,   72,    0
127489,19320430,   95,    0
127489,19320501,   77,    0
127489,19320502,   75,    0
127489,19320503,   92,    0
127489,19320504,   58,    0
127489,19320505,   51,    0
127489,19320506,   12,    0
127489,19320507,   73,    0
127489,19320508,   54,    0
127489,19320509,   26,    0
127489,19320510,   51,    0
127489,19320511,   31,    0
127489,19320512,   65,    0
127489,19320513,   96,    0
127489,19320514,  104,    0
127489,19320515,  144,    0
127489,19320516,  138,    0
127489,19320517,  163,    0
127489,19320518,  139,    0
127489,19320519,   89,    0
127489,19320520,  112,    0
127489,19320521,  140,    0
127489,19320522,  151,    0
127489,19320523,  102,    0
127489,19320524,  124,    0
127489,19320525,   98,    0
127489,19320526,   85,    0
127489,19320527,  107,    0
127489,19320528,   80,    0
127489,19320529,  116,    0
127489,19320530,   78,    0
127489,19320531,  105,    0
127489,19320601,  117,    0
127489,19320602,   69,    0
127489,19320603,   64,    0
127489,19320604,   74,    0
127489,19320605,   72,    0
127489,19320606,   92,    0
127489,19320607,   64,    0
127489,19320608,   87,    0
127489,19320609,   67,    0
127489,19320610,   40,    0
127489,19320611,   76,    0
127489,19320612,  119,    0
127489,19320613,   77,    0
127489,19320614,  105,    0
127489,19320615,  118,    0
127489,19320616,  111,    0
127489,19320617,   82,    0
127489,19320618,   87,    0
127489,19320619,   87,    0
127489,19320620,   60,    0
127489,19320621,   87,    0
127489,19320622,  114,    0
127489,19320623,   84,    0
127489,19320624,   87,    0
127489,19320625,   98,    0
127489,19320626,  116,    0
127489,19320627,   90,    0
127489,19320628,  127,    0
127489,19320629,  168,    0
127489,19320630,  170,    0
127489,19320701,  170,    0
127489,19320702,  184,    0
127489,19320703,  150,    0
127489,19320704,  113,    0
127489,19320705,  140,    0
127489,19320706,  176,    0
127489,19320707,  151,    0
127489,19320708,  155,    0
127489,19320709,  174,    0
127489,19320710,  141,    0
127489,19320711,  171,    0
127489,19320712,  188,    0
127489,19320713,  190,    0
127489,19320714,  175,    0
127489,19320715,  180,    0
127489,19320716,  171,    0
127489,19320717,  160,    0
127489,19320718,  149,    0
127489,19320719,  135,    0
127489,19320720,  139,    0
127489,19320721,  109,    0
127489,19320722,  140,    0
127489,19320723,  107,    0
127489,19320724,  157,    0
127489,19320725,  145,    0
127489,19320726,  150,    0
127489,19320727,  111,    0
127489,19320728,  102,    0
127489,19320729,  132,    0
127489,19320730,  155,    0
127489,19320731,  141,    0
127489,19320801,  160,    0
127489,19320802,  136,    0
127489,19320803,  124,    0
127489,19320804,  116,    0
127489,19320805,  105,    0
127489,19320806,  128,    0
127489,19320807,  162,    0
127489,19320808,  134,    0
127489,19320809,  110,    0
127489,19320810,  144,    0
127489,19320811,   92,    0
127489,19320812,  112,    0
127489,19320813,  145,    0
127489,19320814,  177,    0
127489,19320815,  194,    0
127489,19320816,  182,    0
127489,19320817,  172,    0
127489,19320818,  154,    0
127489,19320819,  180,    0
127489,19320820,  180,    0
127489,19320821,  173,    0
